Datekey,DayofMonth,MonthNumber,FirstOfMonth,ShortMonth,MonthName,MonthNumberYear,week,WeekNumber,DayOfWeek,QuarterFull,Qrt,QuarterYear,Year,FirstOfYear
2/25/2020,25,2,2/1/2020,Feb,February,2020-2,9,9,3,Quarter 1,Q 1,Jan-20,2020,1/1/2020
2/26/2020,26,2,2/1/2020,Feb,February,2020-2,9,9,4,Quarter 1,Q 1,Jan-20,2020,1/1/2020
2/27/2020,27,2,2/1/2020,Feb,February,2020-2,9,9,5,Quarter 1,Q 1,Jan-20,2020,1/1/2020
2/28/2020,28,2,2/1/2020,Feb,February,2020-2,9,9,6,Quarter 1,Q 1,Jan-20,2020,1/1/2020
2/29/2020,29,2,2/1/2020,Feb,February,2020-2,9,9,7,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/1/2020,1,3,3/1/2020,Mar,March,2020-3,10,9,1,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/2/2020,2,3,3/1/2020,Mar,March,2020-3,10,10,2,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/3/2020,3,3,3/1/2020,Mar,March,2020-3,10,10,3,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/4/2020,4,3,3/1/2020,Mar,March,2020-3,10,10,4,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/5/2020,5,3,3/1/2020,Mar,March,2020-3,10,10,5,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/6/2020,6,3,3/1/2020,Mar,March,2020-3,10,10,6,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/7/2020,7,3,3/1/2020,Mar,March,2020-3,10,10,7,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/8/2020,8,3,3/1/2020,Mar,March,2020-3,11,10,1,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/9/2020,9,3,3/1/2020,Mar,March,2020-3,11,11,2,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/10/2020,10,3,3/1/2020,Mar,March,2020-3,11,11,3,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/11/2020,11,3,3/1/2020,Mar,March,2020-3,11,11,4,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/12/2020,12,3,3/1/2020,Mar,March,2020-3,11,11,5,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/13/2020,13,3,3/1/2020,Mar,March,2020-3,11,11,6,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/14/2020,14,3,3/1/2020,Mar,March,2020-3,11,11,7,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/15/2020,15,3,3/1/2020,Mar,March,2020-3,12,11,1,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/16/2020,16,3,3/1/2020,Mar,March,2020-3,12,12,2,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/17/2020,17,3,3/1/2020,Mar,March,2020-3,12,12,3,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/18/2020,18,3,3/1/2020,Mar,March,2020-3,12,12,4,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/19/2020,19,3,3/1/2020,Mar,March,2020-3,12,12,5,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/20/2020,20,3,3/1/2020,Mar,March,2020-3,12,12,6,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/21/2020,21,3,3/1/2020,Mar,March,2020-3,12,12,7,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/22/2020,22,3,3/1/2020,Mar,March,2020-3,13,12,1,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/23/2020,23,3,3/1/2020,Mar,March,2020-3,13,13,2,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/24/2020,24,3,3/1/2020,Mar,March,2020-3,13,13,3,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/25/2020,25,3,3/1/2020,Mar,March,2020-3,13,13,4,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/26/2020,26,3,3/1/2020,Mar,March,2020-3,13,13,5,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/27/2020,27,3,3/1/2020,Mar,March,2020-3,13,13,6,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/28/2020,28,3,3/1/2020,Mar,March,2020-3,13,13,7,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/29/2020,29,3,3/1/2020,Mar,March,2020-3,14,13,1,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/30/2020,30,3,3/1/2020,Mar,March,2020-3,14,14,2,Quarter 1,Q 1,Jan-20,2020,1/1/2020
3/31/2020,31,3,3/1/2020,Mar,March,2020-3,14,14,3,Quarter 1,Q 1,Jan-20,2020,1/1/2020
4/1/2020,1,4,4/1/2020,Apr,April,2020-4,14,14,4,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/2/2020,2,4,4/1/2020,Apr,April,2020-4,14,14,5,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/3/2020,3,4,4/1/2020,Apr,April,2020-4,14,14,6,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/4/2020,4,4,4/1/2020,Apr,April,2020-4,14,14,7,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/5/2020,5,4,4/1/2020,Apr,April,2020-4,15,14,1,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/6/2020,6,4,4/1/2020,Apr,April,2020-4,15,15,2,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/7/2020,7,4,4/1/2020,Apr,April,2020-4,15,15,3,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/8/2020,8,4,4/1/2020,Apr,April,2020-4,15,15,4,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/9/2020,9,4,4/1/2020,Apr,April,2020-4,15,15,5,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/10/2020,10,4,4/1/2020,Apr,April,2020-4,15,15,6,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/11/2020,11,4,4/1/2020,Apr,April,2020-4,15,15,7,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/12/2020,12,4,4/1/2020,Apr,April,2020-4,16,15,1,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/13/2020,13,4,4/1/2020,Apr,April,2020-4,16,16,2,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/14/2020,14,4,4/1/2020,Apr,April,2020-4,16,16,3,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/15/2020,15,4,4/1/2020,Apr,April,2020-4,16,16,4,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/16/2020,16,4,4/1/2020,Apr,April,2020-4,16,16,5,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/17/2020,17,4,4/1/2020,Apr,April,2020-4,16,16,6,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/18/2020,18,4,4/1/2020,Apr,April,2020-4,16,16,7,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/19/2020,19,4,4/1/2020,Apr,April,2020-4,17,16,1,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/20/2020,20,4,4/1/2020,Apr,April,2020-4,17,17,2,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/21/2020,21,4,4/1/2020,Apr,April,2020-4,17,17,3,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/22/2020,22,4,4/1/2020,Apr,April,2020-4,17,17,4,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/23/2020,23,4,4/1/2020,Apr,April,2020-4,17,17,5,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/24/2020,24,4,4/1/2020,Apr,April,2020-4,17,17,6,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/25/2020,25,4,4/1/2020,Apr,April,2020-4,17,17,7,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/26/2020,26,4,4/1/2020,Apr,April,2020-4,18,17,1,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/27/2020,27,4,4/1/2020,Apr,April,2020-4,18,18,2,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/28/2020,28,4,4/1/2020,Apr,April,2020-4,18,18,3,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/29/2020,29,4,4/1/2020,Apr,April,2020-4,18,18,4,Quarter 2,Q 2,Feb-20,2020,1/1/2020
4/30/2020,30,4,4/1/2020,Apr,April,2020-4,18,18,5,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/1/2020,1,5,5/1/2020,May,May,2020-5,18,18,6,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/2/2020,2,5,5/1/2020,May,May,2020-5,18,18,7,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/3/2020,3,5,5/1/2020,May,May,2020-5,19,18,1,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/4/2020,4,5,5/1/2020,May,May,2020-5,19,19,2,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/5/2020,5,5,5/1/2020,May,May,2020-5,19,19,3,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/6/2020,6,5,5/1/2020,May,May,2020-5,19,19,4,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/7/2020,7,5,5/1/2020,May,May,2020-5,19,19,5,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/8/2020,8,5,5/1/2020,May,May,2020-5,19,19,6,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/9/2020,9,5,5/1/2020,May,May,2020-5,19,19,7,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/10/2020,10,5,5/1/2020,May,May,2020-5,20,19,1,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/11/2020,11,5,5/1/2020,May,May,2020-5,20,20,2,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/12/2020,12,5,5/1/2020,May,May,2020-5,20,20,3,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/13/2020,13,5,5/1/2020,May,May,2020-5,20,20,4,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/14/2020,14,5,5/1/2020,May,May,2020-5,20,20,5,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/15/2020,15,5,5/1/2020,May,May,2020-5,20,20,6,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/16/2020,16,5,5/1/2020,May,May,2020-5,20,20,7,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/17/2020,17,5,5/1/2020,May,May,2020-5,21,20,1,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/18/2020,18,5,5/1/2020,May,May,2020-5,21,21,2,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/19/2020,19,5,5/1/2020,May,May,2020-5,21,21,3,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/20/2020,20,5,5/1/2020,May,May,2020-5,21,21,4,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/21/2020,21,5,5/1/2020,May,May,2020-5,21,21,5,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/22/2020,22,5,5/1/2020,May,May,2020-5,21,21,6,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/23/2020,23,5,5/1/2020,May,May,2020-5,21,21,7,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/24/2020,24,5,5/1/2020,May,May,2020-5,22,21,1,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/25/2020,25,5,5/1/2020,May,May,2020-5,22,22,2,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/26/2020,26,5,5/1/2020,May,May,2020-5,22,22,3,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/27/2020,27,5,5/1/2020,May,May,2020-5,22,22,4,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/28/2020,28,5,5/1/2020,May,May,2020-5,22,22,5,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/29/2020,29,5,5/1/2020,May,May,2020-5,22,22,6,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/30/2020,30,5,5/1/2020,May,May,2020-5,22,22,7,Quarter 2,Q 2,Feb-20,2020,1/1/2020
5/31/2020,31,5,5/1/2020,May,May,2020-5,23,22,1,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/1/2020,1,6,6/1/2020,Jun,June,2020-6,23,23,2,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/2/2020,2,6,6/1/2020,Jun,June,2020-6,23,23,3,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/3/2020,3,6,6/1/2020,Jun,June,2020-6,23,23,4,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/4/2020,4,6,6/1/2020,Jun,June,2020-6,23,23,5,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/5/2020,5,6,6/1/2020,Jun,June,2020-6,23,23,6,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/6/2020,6,6,6/1/2020,Jun,June,2020-6,23,23,7,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/7/2020,7,6,6/1/2020,Jun,June,2020-6,24,23,1,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/8/2020,8,6,6/1/2020,Jun,June,2020-6,24,24,2,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/9/2020,9,6,6/1/2020,Jun,June,2020-6,24,24,3,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/10/2020,10,6,6/1/2020,Jun,June,2020-6,24,24,4,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/11/2020,11,6,6/1/2020,Jun,June,2020-6,24,24,5,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/12/2020,12,6,6/1/2020,Jun,June,2020-6,24,24,6,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/13/2020,13,6,6/1/2020,Jun,June,2020-6,24,24,7,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/14/2020,14,6,6/1/2020,Jun,June,2020-6,25,24,1,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/15/2020,15,6,6/1/2020,Jun,June,2020-6,25,25,2,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/16/2020,16,6,6/1/2020,Jun,June,2020-6,25,25,3,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/17/2020,17,6,6/1/2020,Jun,June,2020-6,25,25,4,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/18/2020,18,6,6/1/2020,Jun,June,2020-6,25,25,5,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/19/2020,19,6,6/1/2020,Jun,June,2020-6,25,25,6,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/20/2020,20,6,6/1/2020,Jun,June,2020-6,25,25,7,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/21/2020,21,6,6/1/2020,Jun,June,2020-6,26,25,1,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/22/2020,22,6,6/1/2020,Jun,June,2020-6,26,26,2,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/23/2020,23,6,6/1/2020,Jun,June,2020-6,26,26,3,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/24/2020,24,6,6/1/2020,Jun,June,2020-6,26,26,4,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/25/2020,25,6,6/1/2020,Jun,June,2020-6,26,26,5,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/26/2020,26,6,6/1/2020,Jun,June,2020-6,26,26,6,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/27/2020,27,6,6/1/2020,Jun,June,2020-6,26,26,7,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/28/2020,28,6,6/1/2020,Jun,June,2020-6,27,26,1,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/29/2020,29,6,6/1/2020,Jun,June,2020-6,27,27,2,Quarter 2,Q 2,Feb-20,2020,1/1/2020
6/30/2020,30,6,6/1/2020,Jun,June,2020-6,27,27,3,Quarter 2,Q 2,Feb-20,2020,1/1/2020
7/1/2020,1,7,7/1/2020,Jul,July,2020-7,27,27,4,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/2/2020,2,7,7/1/2020,Jul,July,2020-7,27,27,5,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/3/2020,3,7,7/1/2020,Jul,July,2020-7,27,27,6,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/4/2020,4,7,7/1/2020,Jul,July,2020-7,27,27,7,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/5/2020,5,7,7/1/2020,Jul,July,2020-7,28,27,1,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/6/2020,6,7,7/1/2020,Jul,July,2020-7,28,28,2,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/7/2020,7,7,7/1/2020,Jul,July,2020-7,28,28,3,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/8/2020,8,7,7/1/2020,Jul,July,2020-7,28,28,4,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/9/2020,9,7,7/1/2020,Jul,July,2020-7,28,28,5,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/10/2020,10,7,7/1/2020,Jul,July,2020-7,28,28,6,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/11/2020,11,7,7/1/2020,Jul,July,2020-7,28,28,7,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/12/2020,12,7,7/1/2020,Jul,July,2020-7,29,28,1,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/13/2020,13,7,7/1/2020,Jul,July,2020-7,29,29,2,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/14/2020,14,7,7/1/2020,Jul,July,2020-7,29,29,3,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/15/2020,15,7,7/1/2020,Jul,July,2020-7,29,29,4,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/16/2020,16,7,7/1/2020,Jul,July,2020-7,29,29,5,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/17/2020,17,7,7/1/2020,Jul,July,2020-7,29,29,6,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/18/2020,18,7,7/1/2020,Jul,July,2020-7,29,29,7,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/19/2020,19,7,7/1/2020,Jul,July,2020-7,30,29,1,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/20/2020,20,7,7/1/2020,Jul,July,2020-7,30,30,2,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/21/2020,21,7,7/1/2020,Jul,July,2020-7,30,30,3,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/22/2020,22,7,7/1/2020,Jul,July,2020-7,30,30,4,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/23/2020,23,7,7/1/2020,Jul,July,2020-7,30,30,5,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/24/2020,24,7,7/1/2020,Jul,July,2020-7,30,30,6,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/25/2020,25,7,7/1/2020,Jul,July,2020-7,30,30,7,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/26/2020,26,7,7/1/2020,Jul,July,2020-7,31,30,1,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/27/2020,27,7,7/1/2020,Jul,July,2020-7,31,31,2,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/28/2020,28,7,7/1/2020,Jul,July,2020-7,31,31,3,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/29/2020,29,7,7/1/2020,Jul,July,2020-7,31,31,4,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/30/2020,30,7,7/1/2020,Jul,July,2020-7,31,31,5,Quarter 3,Q 3,Mar-20,2020,1/1/2020
7/31/2020,31,7,7/1/2020,Jul,July,2020-7,31,31,6,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/1/2020,1,8,8/1/2020,Aug,August,2020-8,31,31,7,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/2/2020,2,8,8/1/2020,Aug,August,2020-8,32,31,1,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/3/2020,3,8,8/1/2020,Aug,August,2020-8,32,32,2,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/4/2020,4,8,8/1/2020,Aug,August,2020-8,32,32,3,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/5/2020,5,8,8/1/2020,Aug,August,2020-8,32,32,4,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/6/2020,6,8,8/1/2020,Aug,August,2020-8,32,32,5,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/7/2020,7,8,8/1/2020,Aug,August,2020-8,32,32,6,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/8/2020,8,8,8/1/2020,Aug,August,2020-8,32,32,7,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/9/2020,9,8,8/1/2020,Aug,August,2020-8,33,32,1,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/10/2020,10,8,8/1/2020,Aug,August,2020-8,33,33,2,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/11/2020,11,8,8/1/2020,Aug,August,2020-8,33,33,3,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/12/2020,12,8,8/1/2020,Aug,August,2020-8,33,33,4,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/13/2020,13,8,8/1/2020,Aug,August,2020-8,33,33,5,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/14/2020,14,8,8/1/2020,Aug,August,2020-8,33,33,6,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/15/2020,15,8,8/1/2020,Aug,August,2020-8,33,33,7,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/16/2020,16,8,8/1/2020,Aug,August,2020-8,34,33,1,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/17/2020,17,8,8/1/2020,Aug,August,2020-8,34,34,2,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/18/2020,18,8,8/1/2020,Aug,August,2020-8,34,34,3,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/19/2020,19,8,8/1/2020,Aug,August,2020-8,34,34,4,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/20/2020,20,8,8/1/2020,Aug,August,2020-8,34,34,5,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/21/2020,21,8,8/1/2020,Aug,August,2020-8,34,34,6,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/22/2020,22,8,8/1/2020,Aug,August,2020-8,34,34,7,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/23/2020,23,8,8/1/2020,Aug,August,2020-8,35,34,1,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/24/2020,24,8,8/1/2020,Aug,August,2020-8,35,35,2,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/25/2020,25,8,8/1/2020,Aug,August,2020-8,35,35,3,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/26/2020,26,8,8/1/2020,Aug,August,2020-8,35,35,4,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/27/2020,27,8,8/1/2020,Aug,August,2020-8,35,35,5,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/28/2020,28,8,8/1/2020,Aug,August,2020-8,35,35,6,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/29/2020,29,8,8/1/2020,Aug,August,2020-8,35,35,7,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/30/2020,30,8,8/1/2020,Aug,August,2020-8,36,35,1,Quarter 3,Q 3,Mar-20,2020,1/1/2020
8/31/2020,31,8,8/1/2020,Aug,August,2020-8,36,36,2,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/1/2020,1,9,9/1/2020,Sep,September,2020-9,36,36,3,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/2/2020,2,9,9/1/2020,Sep,September,2020-9,36,36,4,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/3/2020,3,9,9/1/2020,Sep,September,2020-9,36,36,5,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/4/2020,4,9,9/1/2020,Sep,September,2020-9,36,36,6,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/5/2020,5,9,9/1/2020,Sep,September,2020-9,36,36,7,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/6/2020,6,9,9/1/2020,Sep,September,2020-9,37,36,1,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/7/2020,7,9,9/1/2020,Sep,September,2020-9,37,37,2,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/8/2020,8,9,9/1/2020,Sep,September,2020-9,37,37,3,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/9/2020,9,9,9/1/2020,Sep,September,2020-9,37,37,4,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/10/2020,10,9,9/1/2020,Sep,September,2020-9,37,37,5,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/11/2020,11,9,9/1/2020,Sep,September,2020-9,37,37,6,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/12/2020,12,9,9/1/2020,Sep,September,2020-9,37,37,7,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/13/2020,13,9,9/1/2020,Sep,September,2020-9,38,37,1,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/14/2020,14,9,9/1/2020,Sep,September,2020-9,38,38,2,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/15/2020,15,9,9/1/2020,Sep,September,2020-9,38,38,3,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/16/2020,16,9,9/1/2020,Sep,September,2020-9,38,38,4,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/17/2020,17,9,9/1/2020,Sep,September,2020-9,38,38,5,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/18/2020,18,9,9/1/2020,Sep,September,2020-9,38,38,6,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/19/2020,19,9,9/1/2020,Sep,September,2020-9,38,38,7,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/20/2020,20,9,9/1/2020,Sep,September,2020-9,39,38,1,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/21/2020,21,9,9/1/2020,Sep,September,2020-9,39,39,2,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/22/2020,22,9,9/1/2020,Sep,September,2020-9,39,39,3,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/23/2020,23,9,9/1/2020,Sep,September,2020-9,39,39,4,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/24/2020,24,9,9/1/2020,Sep,September,2020-9,39,39,5,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/25/2020,25,9,9/1/2020,Sep,September,2020-9,39,39,6,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/26/2020,26,9,9/1/2020,Sep,September,2020-9,39,39,7,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/27/2020,27,9,9/1/2020,Sep,September,2020-9,40,39,1,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/28/2020,28,9,9/1/2020,Sep,September,2020-9,40,40,2,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/29/2020,29,9,9/1/2020,Sep,September,2020-9,40,40,3,Quarter 3,Q 3,Mar-20,2020,1/1/2020
9/30/2020,30,9,9/1/2020,Sep,September,2020-9,40,40,4,Quarter 3,Q 3,Mar-20,2020,1/1/2020
10/1/2020,1,10,10/1/2020,Oct,October,2020-10,40,40,5,Quarter 4,Q 4,Apr-20,2020,1/1/2020
10/2/2020,2,10,10/1/2020,Oct,October,2020-10,40,40,6,Quarter 4,Q 4,Apr-20,2020,1/1/2020
